stage,dataset,config,judge,judge_raw,judge_model,interaction_id,file,overall,average,CAC,EPC,AR,TRA,ACQ
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_10,smile_S3_claude_9router_full_judgments.jsonl,2.3,2.3,2.0,3.0,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_12,smile_S3_claude_9router_full_judgments.jsonl,2.8,2.8,2.5,2.5,3.0,3.0,3.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_17,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.0,2.0,2.0,3.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_19,smile_S3_claude_9router_full_judgments.jsonl,2.1,2.1,2.0,2.0,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_35,smile_S3_claude_9router_full_judgments.jsonl,2.8,2.8,2.5,3.5,2.5,3.0,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_36,smile_S3_claude_9router_full_judgments.jsonl,2.9,2.9,3.0,3.5,2.5,3.0,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_38,smile_S3_claude_9router_full_judgments.jsonl,2.5,2.5,3.0,2.5,2.5,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_39,smile_S3_claude_9router_full_judgments.jsonl,2.6,2.6,2.5,3.0,2.5,2.5,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_40,smile_S3_claude_9router_full_judgments.jsonl,2.5,2.5,2.5,2.5,2.5,3.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_41,smile_S3_claude_9router_full_judgments.jsonl,2.3,2.3,2.5,2.0,2.5,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_43,smile_S3_claude_9router_full_judgments.jsonl,2.8,2.8,2.5,3.5,2.5,3.0,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_46,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.0,2.5,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_51,smile_S3_claude_9router_full_judgments.jsonl,1.9,1.9,1.5,2.0,1.5,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_52,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.0,2.5,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_64,smile_S3_claude_9router_full_judgments.jsonl,2.4,2.4,2.0,3.0,2.0,2.5,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_68,smile_S3_claude_9router_full_judgments.jsonl,1.7,1.7,1.5,2.0,1.5,2.0,1.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_73,smile_S3_claude_9router_full_judgments.jsonl,2.55,2.55,2.5,3.25,2.5,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_76,smile_S3_claude_9router_full_judgments.jsonl,1.6,1.6,1.0,2.0,1.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_77,smile_S3_claude_9router_full_judgments.jsonl,2.0,2.0,2.0,2.0,2.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_78,smile_S3_claude_9router_full_judgments.jsonl,2.9,2.9,3.0,3.5,2.5,3.0,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_79,smile_S3_claude_9router_full_judgments.jsonl,2.1,2.1,2.0,2.0,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_80,smile_S3_claude_9router_full_judgments.jsonl,2.7,2.7,2.5,3.0,2.5,3.0,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_84,smile_S3_claude_9router_full_judgments.jsonl,2.6,2.6,2.5,3.0,2.5,2.5,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_90,smile_S3_claude_9router_full_judgments.jsonl,2.4,2.4,2.0,3.5,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_98,smile_S3_claude_9router_full_judgments.jsonl,1.7,1.7,1.5,1.5,2.0,1.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_100,smile_S3_claude_9router_full_judgments.jsonl,3.0,3.0,2.5,3.5,2.5,3.0,3.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_102,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.0,2.5,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_106,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_112,smile_S3_claude_9router_full_judgments.jsonl,2.3,2.3,2.0,3.0,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_116,smile_S3_claude_9router_full_judgments.jsonl,2.0,2.0,2.0,2.0,2.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_119,smile_S3_claude_9router_full_judgments.jsonl,2.6,2.6,2.5,3.0,2.5,2.5,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_120,smile_S3_claude_9router_full_judgments.jsonl,2.6,2.6,2.5,2.5,2.5,3.0,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_129,smile_S3_claude_9router_full_judgments.jsonl,2.1,2.1,2.0,2.0,2.0,2.0,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_135,smile_S3_claude_9router_full_judgments.jsonl,2.6,2.6,2.5,2.5,2.5,2.5,3.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_144,smile_S3_claude_9router_full_judgments.jsonl,2.6,2.6,2.5,3.0,2.5,2.5,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_155,smile_S3_claude_9router_full_judgments.jsonl,2.3,2.3,2.0,3.0,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_183,smile_S3_claude_9router_full_judgments.jsonl,2.5,2.5,2.5,2.5,2.5,3.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_192,smile_S3_claude_9router_full_judgments.jsonl,2.9,2.9,2.5,3.5,2.5,3.0,3.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_199,smile_S3_claude_9router_full_judgments.jsonl,1.8,1.8,2.0,2.0,1.5,2.0,1.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_202,smile_S3_claude_9router_full_judgments.jsonl,1.6,1.6,1.0,2.0,1.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_7,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_11,smile_S3_claude_9router_full_judgments.jsonl,2.6,2.6,2.5,3.0,2.5,2.5,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_18,smile_S3_claude_9router_full_judgments.jsonl,2.5,2.5,2.5,2.0,2.5,3.0,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_28,smile_S3_claude_9router_full_judgments.jsonl,1.8,1.8,2.0,1.0,2.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_54,smile_S3_claude_9router_full_judgments.jsonl,2.3,2.3,2.0,2.0,2.0,2.5,3.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_134,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.0,2.0,2.0,3.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_140,smile_S3_claude_9router_full_judgments.jsonl,2.4,2.4,2.5,2.0,2.5,3.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_175,smile_S3_claude_9router_full_judgments.jsonl,2.3,2.3,2.0,3.0,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_2,smile_S3_claude_9router_full_judgments.jsonl,1.8,1.8,1.5,1.5,1.5,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_3,smile_S3_claude_9router_full_judgments.jsonl,3.0,3.0,3.0,3.5,3.0,3.0,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_4,smile_S3_claude_9router_full_judgments.jsonl,2.8,2.8,2.5,3.5,2.5,3.0,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_9,smile_S3_claude_9router_full_judgments.jsonl,2.6,2.6,2.5,3.0,2.5,3.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_21,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.0,2.5,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_22,smile_S3_claude_9router_full_judgments.jsonl,2.0,2.0,2.0,2.0,2.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_24,smile_S3_claude_9router_full_judgments.jsonl,2.4,2.4,2.0,2.5,2.0,2.5,3.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_25,smile_S3_claude_9router_full_judgments.jsonl,2.6,2.6,2.5,2.5,2.5,2.5,3.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_32,smile_S3_claude_9router_full_judgments.jsonl,2.6,2.6,2.5,3.0,2.5,2.5,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_34,smile_S3_claude_9router_full_judgments.jsonl,2.0,2.0,2.5,1.5,2.0,2.5,1.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_37,smile_S3_claude_9router_full_judgments.jsonl,3.05,3.05,3.0,3.75,2.5,2.75,3.25
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_48,smile_S3_claude_9router_full_judgments.jsonl,3.3,3.3,3.0,3.5,3.0,3.5,3.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_49,smile_S3_claude_9router_full_judgments.jsonl,2.7,2.7,2.5,3.0,2.5,3.0,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_57,smile_S3_claude_9router_full_judgments.jsonl,2.1,2.1,2.0,2.0,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_58,smile_S3_claude_9router_full_judgments.jsonl,1.8,1.8,1.5,1.5,2.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_59,smile_S3_claude_9router_full_judgments.jsonl,1.4,1.4,1.0,1.0,1.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_60,smile_S3_claude_9router_full_judgments.jsonl,1.9,1.9,1.5,2.0,1.5,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_61,smile_S3_claude_9router_full_judgments.jsonl,2.1,2.1,1.5,2.0,2.0,2.0,3.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_65,smile_S3_claude_9router_full_judgments.jsonl,2.3,2.3,2.0,2.5,2.5,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_66,smile_S3_claude_9router_full_judgments.jsonl,2.0,2.0,1.5,2.5,2.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_67,smile_S3_claude_9router_full_judgments.jsonl,2.1,2.1,2.0,2.0,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_72,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.0,2.5,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_83,smile_S3_claude_9router_full_judgments.jsonl,2.3,2.3,2.5,2.5,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_86,smile_S3_claude_9router_full_judgments.jsonl,2.0,2.0,2.0,2.0,2.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_89,smile_S3_claude_9router_full_judgments.jsonl,2.3,2.3,2.0,3.0,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_92,smile_S3_claude_9router_full_judgments.jsonl,2.7,2.7,2.5,3.5,2.5,2.5,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_97,smile_S3_claude_9router_full_judgments.jsonl,2.3,2.3,2.0,3.0,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_104,smile_S3_claude_9router_full_judgments.jsonl,2.4,2.4,2.0,3.0,2.0,2.5,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_108,smile_S3_claude_9router_full_judgments.jsonl,2.1,2.1,2.0,2.0,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_111,smile_S3_claude_9router_full_judgments.jsonl,2.1,2.1,2.0,2.0,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_114,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.0,2.0,2.0,2.5,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_118,smile_S3_claude_9router_full_judgments.jsonl,2.5,2.5,2.5,2.5,2.5,2.5,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_125,smile_S3_claude_9router_full_judgments.jsonl,2.0,2.0,2.0,2.0,2.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_127,smile_S3_claude_9router_full_judgments.jsonl,1.8,1.8,2.0,1.5,2.0,2.0,1.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_141,smile_S3_claude_9router_full_judgments.jsonl,2.7,2.7,2.5,3.0,2.5,3.0,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_146,smile_S3_claude_9router_full_judgments.jsonl,2.4,2.4,2.5,2.5,2.5,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_147,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_148,smile_S3_claude_9router_full_judgments.jsonl,2.9,2.9,2.5,3.5,2.5,3.0,3.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_150,smile_S3_claude_9router_full_judgments.jsonl,2.3,2.3,2.0,3.0,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_152,smile_S3_claude_9router_full_judgments.jsonl,2.4,2.4,2.0,3.0,2.0,2.5,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_158,smile_S3_claude_9router_full_judgments.jsonl,2.6,2.6,2.5,3.0,2.5,2.5,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_163,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_166,smile_S3_claude_9router_full_judgments.jsonl,1.7,1.7,1.5,1.5,1.5,1.5,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_167,smile_S3_claude_9router_full_judgments.jsonl,1.6,1.6,1.0,2.0,1.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_169,smile_S3_claude_9router_full_judgments.jsonl,2.9,2.9,2.5,3.5,2.5,3.0,3.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_171,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.0,2.5,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_178,smile_S3_claude_9router_full_judgments.jsonl,2.5,2.5,2.5,2.0,2.5,2.5,3.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_181,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.0,2.0,2.0,2.5,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_185,smile_S3_claude_9router_full_judgments.jsonl,2.6,2.6,2.5,3.0,2.5,3.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_186,smile_S3_claude_9router_full_judgments.jsonl,3.1,3.1,3.0,3.5,3.0,3.0,3.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_187,smile_S3_claude_9router_full_judgments.jsonl,1.9,1.9,1.5,1.5,1.5,2.5,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_198,smile_S3_claude_9router_full_judgments.jsonl,2.8,2.8,2.5,3.5,2.5,2.5,3.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_1,smile_S3_claude_9router_full_judgments.jsonl,2.3,2.3,2.0,3.0,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_6,smile_S3_claude_9router_full_judgments.jsonl,3.2,3.2,3.0,4.0,3.0,3.0,3.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_23,smile_S3_claude_9router_full_judgments.jsonl,2.7,2.7,2.5,3.0,2.5,2.5,3.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_70,smile_S3_claude_9router_full_judgments.jsonl,2.1,2.1,2.0,2.0,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_103,smile_S3_claude_9router_full_judgments.jsonl,2.3,2.3,2.0,2.5,2.0,2.5,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_113,smile_S3_claude_9router_full_judgments.jsonl,2.8,2.8,2.5,3.5,2.5,2.5,3.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_133,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.0,2.0,2.0,2.5,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_137,smile_S3_claude_9router_full_judgments.jsonl,2.9,2.9,2.5,3.5,2.5,3.0,3.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_176,smile_S3_claude_9router_full_judgments.jsonl,1.9,1.9,2.0,2.0,1.5,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_190,smile_S3_claude_9router_full_judgments.jsonl,1.8,1.8,2.0,1.0,2.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_29,smile_S3_claude_9router_full_judgments.jsonl,2.0,2.0,1.5,2.0,1.5,2.5,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_42,smile_S3_claude_9router_full_judgments.jsonl,2.6,2.6,2.0,2.5,2.5,3.0,3.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_45,smile_S3_claude_9router_full_judgments.jsonl,1.7,1.7,1.5,1.5,1.5,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_53,smile_S3_claude_9router_full_judgments.jsonl,2.5,2.5,2.0,3.0,2.5,2.5,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_55,smile_S3_claude_9router_full_judgments.jsonl,2.4,2.4,2.0,3.0,2.0,2.5,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_69,smile_S3_claude_9router_full_judgments.jsonl,2.0,2.0,1.5,2.5,1.5,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_87,smile_S3_claude_9router_full_judgments.jsonl,2.0,2.0,2.0,2.5,2.0,2.0,1.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_99,smile_S3_claude_9router_full_judgments.jsonl,2.65,2.65,2.5,3.0,2.5,2.75,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_105,smile_S3_claude_9router_full_judgments.jsonl,2.5,2.5,2.5,3.0,2.5,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_107,smile_S3_claude_9router_full_judgments.jsonl,3.1,3.1,3.0,3.5,3.0,3.0,3.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_115,smile_S3_claude_9router_full_judgments.jsonl,2.1,2.1,2.0,2.0,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_123,smile_S3_claude_9router_full_judgments.jsonl,2.5,2.5,2.0,3.0,2.0,3.0,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_130,smile_S3_claude_9router_full_judgments.jsonl,2.7,2.7,2.5,3.0,2.5,2.5,3.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_136,smile_S3_claude_9router_full_judgments.jsonl,2.4,2.4,2.0,2.0,2.5,2.5,3.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_142,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_172,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.0,2.5,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_173,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.0,2.5,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_179,smile_S3_claude_9router_full_judgments.jsonl,2.8,2.8,2.5,3.5,2.5,3.0,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_188,smile_S3_claude_9router_full_judgments.jsonl,2.1,2.1,2.0,2.0,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_8,smile_S3_claude_9router_full_judgments.jsonl,2.6,2.6,2.5,3.0,2.5,2.5,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_62,smile_S3_claude_9router_full_judgments.jsonl,1.8,1.8,1.5,1.5,2.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_128,smile_S3_claude_9router_full_judgments.jsonl,2.6,2.6,2.5,3.0,2.5,2.5,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_180,smile_S3_claude_9router_full_judgments.jsonl,2.5,2.5,2.5,3.0,2.5,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_30,smile_S3_claude_9router_full_judgments.jsonl,2.6,2.6,2.5,2.5,2.5,3.0,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_85,smile_S3_claude_9router_full_judgments.jsonl,2.4,2.4,2.5,2.0,2.5,3.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_101,smile_S3_claude_9router_full_judgments.jsonl,2.7,2.7,2.5,3.0,2.5,2.5,3.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_122,smile_S3_claude_9router_full_judgments.jsonl,2.6,2.6,2.5,3.0,2.5,3.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_131,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.5,1.5,2.5,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_143,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_161,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_164,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_165,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_170,smile_S3_claude_9router_full_judgments.jsonl,2.1,2.1,2.0,2.5,2.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_184,smile_S3_claude_9router_full_judgments.jsonl,2.6,2.6,2.5,3.5,2.5,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_189,smile_S3_claude_9router_full_judgments.jsonl,2.5,2.5,2.5,2.5,2.0,2.5,3.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_31,smile_S3_claude_9router_full_judgments.jsonl,2.6,2.6,2.5,2.5,2.5,3.0,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_44,smile_S3_claude_9router_full_judgments.jsonl,1.4,1.4,1.0,1.0,1.0,2.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_47,smile_S3_claude_9router_full_judgments.jsonl,3.0,3.0,2.5,3.5,2.5,3.0,3.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_132,smile_S3_claude_9router_full_judgments.jsonl,2.8,2.8,2.5,3.0,2.5,3.0,3.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_14,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.0,2.0,2.0,3.0,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_109,smile_S3_claude_9router_full_judgments.jsonl,2.8,2.8,2.5,3.5,2.5,3.0,2.5
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_138,smile_S3_claude_9router_full_judgments.jsonl,2.2,2.2,2.0,2.5,2.0,2.5,2.0
full,smile,S3,claude,claude_9router,openai/cc/claude-sonnet-4-6,smile_149,smile_S3_claude_9router_full_judgments.jsonl,2.1,2.1,2.5,2.0,2.0,2.0,2.0
